ID,STREET_NAME,X,Y,BUS_TRAM_NO
109002,"Ul./Pl.: Annopol,",21.015137,52.309369,"['4', '41']"
109053,"Ul./Pl.: Annopol,",21.015926,52.308453,['314']
109054,"Ul./Pl.: Annopol,",21.016256,52.308083,['314']
109101,"Ul./Pl.: Annopol,",21.012642,52.311005,['4']
109103,"Ul./Pl.: Annopol,",21.012548,52.311115,['41']
109104,"Ul./Pl.: Annopol,",21.014370,52.310638,['234^']
109106,"Ul./Pl.: Annopol,",21.015913,52.309909,"['314', '234']"
109201,"Ul./Pl.: Marywilska,",21.009646,52.303011,"['126', '176', 'N64']"
109202,"Ul./Pl.: Marywilska,",21.009157,52.303942,"['126', '176', '314', 'N64']"
109204,"Ul./Pl.: Odlewnicza,",21.010110,52.303544,['314']
109301,"Ul./Pl.: Marywilska,",21.006890,52.306737,"['126', '176', '314', 'N64']"
109302,"Ul./Pl.: Marywilska,",21.007096,52.306604,"['126', '176', '314', 'N64']"
109401,"Ul./Pl.: Marywilska,",21.005370,52.308760,"['126', '176', '314', 'N64']"
109402,"Ul./Pl.: Marywilska,",21.004936,52.309456,"['126', '176', '314', 'N64']"
109501,"Ul./Pl.: Marywilska,",21.001456,52.313755,"['126', '176', '314', 'N64']"
109502,"Ul./Pl.: Marywilska,",21.001414,52.313943,"['126', '176', '314', 'N64']"
109503,"Ul./Pl.: Płochocińska,",21.001382,52.313448,"['126', '314', '326', '705', '735', '736']"
109504,"Ul./Pl.: Płochocińska,",21.002299,52.313614,"['126', '326', '705', '735', '736', 'N64']"
109505,"Ul./Pl.: Płochocińska,",20.999172,52.312491,"['126', '314', '326', '705', '735', '736']"
109506,"Ul./Pl.: Płochocińska,",21.000043,52.312732,"['126', '314', '326', '705', '735', '736']"
109507,"Ul./Pl.: Płochocińska,",21.002903,52.313925,"['126', 'N64']"
109601,"Ul./Pl.: Marywilska,",20.999731,52.315861,"['126', '176', '314', 'N64']"
109602,"Ul./Pl.: Marywilska,",20.999213,52.316792,"['126', '176', '314', 'N64']"
109701,"Ul./Pl.: Marywilska,",20.997197,52.319208,"['126', '176', '314', 'N64']"
109702,"Ul./Pl.: Marywilska,",20.997239,52.319401,"['126', '176', '314', 'N64']"
109703,"Ul./Pl.: Marywilska,",20.998710,52.318393,"['126', '314']"
109704,"Ul./Pl.: Marywilska,",20.999071,52.317851,"['126', '314']"
109801,"Ul./Pl.: Marywilska,",20.993429,52.324397,"['176', 'N64']"
109802,"Ul./Pl.: Czołowa,",20.992778,52.325293,"['176', 'N64']"
109901,"Ul./Pl.: Czołowa,",20.991184,52.327128,"['176', 'N64']"
109902,"Ul./Pl.: Czołowa,",20.990793,52.327826,"['176', 'N64']"
110001,"Ul./Pl.: Ołówkowa,",20.988430,52.341515,"['176', 'N64']"
110002,"Ul./Pl.: Ołówkowa,",20.987754,52.341997,"['176', 'N64']"
110101,"Ul./Pl.: Ołówkowa,",20.982534,52.345235,"['176', 'N64']"
110102,"Ul./Pl.: Ołówkowa,",20.983110,52.344928,"['176', 'N64']"
110201,"Ul./Pl.: Fleminga,",20.981632,52.315433,['126']
110202,"Ul./Pl.: Fleminga,",20.981972,52.315150,['126']
110301,"Ul./Pl.: Klasyków,",20.975573,52.335164,['152']
110302,"Ul./Pl.: Klasyków,",20.976822,52.335002,['152']
110401,"Ul./Pl.: Klasyków,",20.985652,52.334447,['152']
110402,"Ul./Pl.: Klasyków,",20.985815,52.334401,['152']
110403,"Ul./Pl.: Bohaterów,",20.986378,52.335056,"['176', 'N64']"
110404,"Ul./Pl.: Bohaterów,",20.987527,52.335665,"['176', 'N64']"
110406,"Ul./Pl.: Czołowa,",20.986367,52.333783,"['176', 'N64']"
110501,"Ul./Pl.: Bohaterów,",20.992465,52.338677,"['152', '176', 'N64']"
110502,"Ul./Pl.: Bohaterów,",20.993431,52.339292,['152']
110504,"Ul./Pl.: Ołówkowa,",20.992056,52.339294,"['176', 'N64']"
110601,"Ul./Pl.: Wałuszewska,",20.995329,52.344171,['152']
110602,"Ul./Pl.: Bohaterów,",20.994504,52.343053,['152']
110701,"Ul./Pl.: Żyrardowska,",20.998343,52.344816,['152']
110702,"Ul./Pl.: Wałuszewska,",20.996919,52.344935,['152']
110801,"Ul./Pl.: Żyrardowska,",20.999684,52.340877,['152']
110802,"Ul./Pl.: Żyrardowska,",20.999615,52.340507,['152']
110901,"Ul./Pl.: Żyrardowska,",20.999368,52.337428,['152']
110902,"Ul./Pl.: Zegarynki,",20.999107,52.337855,['152']
111001,"Ul./Pl.: Ciupagi,",21.004277,52.336240,['152']
111101,"Ul./Pl.: Mehoffera,",20.964922,52.337306,['133']
111102,"Ul./Pl.: Mehoffera,",20.965737,52.337844,['133']
111201,"Ul./Pl.: Mehoffera,",20.972521,52.342882,['133']
111202,"Ul./Pl.: Mehoffera,",20.973115,52.343577,['133']
111301,"Ul./Pl.: Mehoffera,",20.975431,52.346604,['133']
111303,"Ul./Pl.: Parcelacyjna,",20.975084,52.347262,['133']
111401,"Ul./Pl.: Mehoffera,",20.977711,52.349868,"['176', 'N64']"
111402,"Ul./Pl.: Mehoffera,",20.978147,52.350016,"['176', 'N64']"
111501,"Ul./Pl.: Raciborska,",20.984354,52.353151,"['133', '176', 'N64']"
111601,"Ul./Pl.: Raciborska,",20.982328,52.355499,"['133', '176', 'N64']"
111701,"Ul./Pl.: Mehoffera,",20.958144,52.332413,"['126', '133', 'N63']"
111702,"Ul./Pl.: Mehoffera,",20.958860,52.332886,"['126', '133', 'N63']"
111801,"Ul./Pl.: Mehoffera,",20.955643,52.330582,"['126', '133', '211']"
111802,"Ul./Pl.: Mehoffera,",20.954995,52.330102,"['126', '133', '211']"
111901,"Ul./Pl.: Mehoffera,",20.949485,52.326177,"['126', '133']"
111902,"Ul./Pl.: Mehoffera,",20.950702,52.327020,"['126', '133']"
112001,"Ul./Pl.: Nowodworska,",20.940360,52.320643,"['516', '518']"
112003,"Ul./Pl.: Mehoffera,",20.941346,52.320634,"['516', '518']"
112101,"Ul./Pl.: Codzienna,",21.066307,52.289196,['512']
112102,"Ul./Pl.: Codzienna,",21.065596,52.288545,['512']
112202,"Ul./Pl.: Myśliborska,",20.964520,52.313236,"['211', 'N01']"
112203,"Ul./Pl.: płk.Kuklińskiego,",20.965554,52.313101,"['2', '17']"
112204,"Ul./Pl.: płk.Kuklińskiego,",20.966224,52.313358,"['2', '17']"
112301,"Ul./Pl.: Jana Kazimierza,",21.033444,52.393502,"['705', '735']"
112302,"Ul./Pl.: Jana Kazimierza,",21.034033,52.394458,"['705', '735']"
112401,"Ul./Pl.: Płochocińska,",20.988234,52.309522,"['126', '314', '326', '705', '735', '736']"
112402,"Ul./Pl.: Płochocińska,",20.989893,52.309952,"['126', '314', '326', '705', '735', '736']"
112501,"Ul./Pl.: Płochocińska,",20.994154,52.311295,"['126', '314', '326', '705', '735', '736']"
112502,"Ul./Pl.: Płochocińska,",20.995757,52.311545,"['126', '314', '326', '705', '735', '736']"
112601,"Ul./Pl.: Płochocińska,",21.011764,52.316558,"['126', '326', '705', '735', '736', 'N64', 'N64^']"
112602,"Ul./Pl.: Płochocińska,",21.013812,52.317066,"['326', '705', '735', '736']"
112603,"Ul./Pl.: Płytowa,",21.012437,52.317715,"['126', '735', 'N64']"
112701,"Ul./Pl.: Płochocińska,",21.018830,52.318660,"['326', '705', '735', '736']"
112702,"Ul./Pl.: Płochocińska,",21.019960,52.318811,"['326', '705', '735', '736']"
112801,"Ul./Pl.: Płochocińska,",21.023607,52.320748,"['326', '705', '735', '736']"
112802,"Ul./Pl.: Płochocińska,",21.025133,52.321552,"['326', '705', '735', '736']"
112901,"Ul./Pl.: Płochocińska,",21.028882,52.327496,"['326', '705', '735', '736']"
112902,"Ul./Pl.: Płochocińska,",21.029020,52.327045,"['326', '705', '735', '736']"
113001,"Ul./Pl.: Płochocińska,",21.029947,52.332860,"['326', '705', '735', '736', 'N14']"
113002,"Ul./Pl.: Płochocińska,",21.029857,52.333799,"['326', '705', '735', '736']"
113101,"Ul./Pl.: Płochocińska,",21.028890,52.338692,"['326', '705', '735', '736', 'N14']"
113102,"Ul./Pl.: Płochocińska,",21.028850,52.339807,"['326', '705', '735', '736']"
113201,"Ul./Pl.: Płochocińska,",21.028892,52.348728,"['326', '705', '735', '736', 'N14']"
113202,"Ul./Pl.: Płochocińska,",21.029216,52.349713,"['326', '705', '735', '736']"
113301,"Ul./Pl.: Płochocińska,",21.028214,52.354834,"['326', '705', '735', '736', 'N14']"
113302,"Ul./Pl.: Płochocińska,",21.028670,52.356202,"['705', '735', '736']"
113304,"Ul./Pl.: Kobiałka,",21.030115,52.356060,['326']
113401,"Ul./Pl.: Płochocińska,",21.027760,52.362086,"['705', '735', '736']"
113402,"Ul./Pl.: Płochocińska,",21.027936,52.363058,"['705', '735', '736']"
113501,"Ul./Pl.: Jana Kazimierza,",21.028094,52.364708,"['705', '735', '736']"
113502,"Ul./Pl.: Jana Kazimierza,",21.028404,52.365630,"['705', '735', '736']"
113601,"Ul./Pl.: Myszkowska,",21.056578,52.269919,"['120', '156', '160', '212', '527', 'N02', 'N12', 'N62']"
113602,"Ul./Pl.: Gorzykowska,",21.057567,52.269933,"['120', '156', '160', 'N02', 'N62^']"
113603,"Ul./Pl.: Handlowa,",21.057262,52.270558,"['212', '269', 'N12', 'N62']"
113701,"Ul./Pl.: Ossowskiego,",21.050682,52.269505,"['120', '156', '160', '212', 'N02', 'N12', 'N62', '527']"
113702,"Ul./Pl.: Ossowskiego,",21.051088,52.269392,"['120', '156', '160', '212', 'N02', 'N12', 'N62', '269']"
113801,"Ul./Pl.: Ossowskiego,",21.046052,52.272537,"['120', '156', '160', '212', '269', 'N02', 'N12', 'N62']"
113802,"Ul./Pl.: Handlowa,",21.046385,52.273441,"['120', '160', '527', 'N02']"
113803,"Ul./Pl.: Kołowa,",21.045526,52.273190,"['156', '212', 'N12', 'N62']"
113901,"Ul./Pl.: Handlowa,",21.052467,52.273675,"['120', '160', '269', 'N02']"
113902,"Ul./Pl.: Pratulińska,",21.053625,52.273833,"['120', '160', '212', '269', '527', 'N02', 'N12', 'N62']"
113903,"Ul./Pl.: Handlowa,",21.054138,52.273076,"['212', '527', 'N12', 'N62']"
114001,"Ul./Pl.: Trocka,",21.056486,52.274977,"['140', '199', '212', '256', '340', '345', '738', 'N62', '160^']"
114002,"Ul./Pl.: Trocka,",21.054919,52.275580,"['140', '199', '212', '340', '345', '738', 'N12']"
114003,"Ul./Pl.: Pratulińska,",21.054946,52.274860,"['120', '160', '212', '269', '527', 'N02', 'N12', 'N62', '160^']"
114006,"Ul./Pl.: Trocka,",21.054441,52.275705,"['120', '160', '256', '269', '527', 'N02']"
114007,"Ul./Pl.: Trocka,",21.053010,52.276369,['199']
114008,"Ul./Pl.: Trocka,",21.052995,52.276490,['345']
114009,"Ul./Pl.: Trocka,",21.052787,52.276671,['738']
114011,"Ul./Pl.: Trocka,",21.052319,52.276816,['212']
114012,"Ul./Pl.: Trocka,",21.052853,52.276764,"['140', '199^', 'N12', 'N62', '140^']"
114013,"Ul./Pl.: Trocka,",21.053261,52.276638,['340']
114201,"Ul./Pl.: św.Wincentego,",21.041457,52.270406,"['169', '212', 'N12', 'N62']"
114202,"Ul./Pl.: św.Wincentego,",21.041984,52.271053,"['169', '212', 'N12', 'N62']"
114301,"Ul./Pl.: św.Wincentego,",21.042807,52.273204,"['169', '212', '409', '500', 'N12', 'N62']"
114302,"Ul./Pl.: św.Wincentego,",21.043069,52.274566,"['156', '169', '409', '500']"
114304,"Ul./Pl.: Kołowa,",21.044004,52.273578,"['156', '212', 'N12', 'N62']"
114401,"Ul./Pl.: św.Wincentego,",21.044071,52.278150,"['120', '156', '160', '169', '256', '269', '409', '500', 'N02']"
114402,"Ul./Pl.: św.Wincentego,",21.044811,52.278754,"['120', '156', '160', '169', '256', '269', '409', '500', 'N02', '120^']"
114501,"Ul./Pl.: św.Wincentego,",21.048138,52.287714,"['112', '120', '126', '145', '160', '212', '240', '256', '527', 'N11', 'N11^']"
114502,"Ul./Pl.: św.Wincentego,",21.048444,52.288736,"['112', '120', '126', '145', '160', '212', '240', '256', '527', 'N11']"
114651,"Ul./Pl.: św.Wincentego,",21.050231,52.290829,"['112', '120', '126', '145', '160', '212', '240', '256', '527', 'N11']"
114652,"Ul./Pl.: św.Wincentego,",21.050844,52.291109,"['112', '120', '126', '145', '160', '212', '240', '256', '527', 'N11']"
114703,"Ul./Pl.: Chodecka,",21.041450,52.291957,"['112', '114', '169', '204', '240', '269', '409', '414', '500', 'N14', 'N64']"
114704,"Ul./Pl.: Chodecka,",21.041870,52.293019,"['112', '114', '169', '204', '240', '269', '409', '414', '500', 'N14', 'N64']"
115101,"Ul./Pl.: Gilarska,",21.053334,52.282364,"['212', 'N11']"
115102,"Ul./Pl.: Gilarska,",21.052244,52.283842,"['212', '512', 'N11']"
115103,"Ul./Pl.: Rolanda,",21.054720,52.283478,['512']
115201,"Ul./Pl.: Chodecka,",21.042559,52.299159,"['114', '118', '169', '269', '409', '414', '500']"
115203,"Ul./Pl.: Krasnobrodzka,",21.041727,52.300439,['269']
115204,"Ul./Pl.: Krasnobrodzka,",21.041741,52.300345,"['409', '500']"
115205,"Ul./Pl.: Krasnobrodzka,",21.041745,52.300241,['114']
115206,"Ul./Pl.: Krasnobrodzka,",21.041761,52.300143,"['169', '414']"
115208,"Ul./Pl.: Krasnobrodzka,",21.041367,52.300045,['118']
115301,"Ul./Pl.: Chodecka,",21.042172,52.295444,"['112', '114', '169', '204', '240', '269', '409', '414', '500', 'N14', 'N64']"
115302,"Ul./Pl.: Chodecka,",21.042477,52.296720,"['114', '118', '269', '409', '414', '500']"
115303,"Ul./Pl.: Łojewska,",21.041392,52.296160,"['112', '118', '169', '204', '240', 'N14', 'N64']"
115383,"Ul./Pl.: Łojewska,",21.041392,52.296160,['169']
115401,"Ul./Pl.: Łojewska,",21.035578,52.296543,"['112', '118', '169', '204', '240', 'N14', 'N64']"
115402,"Ul./Pl.: Łojewska,",21.037626,52.296303,"['112', '118', '204', '240', 'N14', 'N64']"
115481,"Ul./Pl.: Łojewska,",21.035578,52.296543,['169']
115501,"Ul./Pl.: Wyszogrodzka,",21.039597,52.288181,"['114', '126', '145', '156', '204', '414', 'N02', 'N14', 'N64']"
115502,"Ul./Pl.: Chodecka,",21.040962,52.288950,"['112', '114', '169', '204', '240', '269', '409', '414', '500', 'N14', 'N64']"
115503,"Ul./Pl.: Chodecka,",21.040450,52.287572,"['112', '126', '145', '156', '169', '240', '269', '409', '500', 'N02']"
115601,"Ul./Pl.: Wyszogrodzka,",21.034984,52.288563,"['114', '126', '145', '156', '204', 'N02', 'N14', 'N64']"
115602,"Ul./Pl.: Wyszogrodzka,",21.036169,52.288348,"['114', '126', '145', '156', '204', 'N02', 'N14', 'N64']"
115701,"Ul./Pl.: Wysockiego,",21.022402,52.285260,"['176', '204', 'N14', 'N64', '126^']"
115702,"Ul./Pl.: Wysockiego,",21.021905,52.286633,"['114', '126', '145', '156', '176', '414', 'N02']"
115704,"Ul./Pl.: Bartnicza,",21.023367,52.286243,"['114', '126', '145', '156', '204', '414', 'N02', 'N14', 'N64']"
115801,"Ul./Pl.: Wysockiego,",21.018613,52.290536,"['114', '126', '145', '156', '176', '414', 'N02']"
115803,"Ul./Pl.: Wysockiego,",21.018121,52.291920,"['114', '126', '145', '156', '176', '414', 'N02']"
115901,"Ul./Pl.: Toruńska,",21.010374,52.293114,"['114', '145', '156', '414', 'N02']"
115902,"Ul./Pl.: Toruńska,",21.013538,52.293407,"['114', '145', '156', '414', 'N02']"
115903,"Ul./Pl.: Toruńska,",21.012701,52.293859,"['104', '112', '118', '132', '134', '240']"
115904,"Ul./Pl.: Toruńska,",21.013711,52.293644,"['104', '112', '118', '132', '134', '240']"
116001,"Ul./Pl.: Radzymińska,",21.054796,52.262695,"['138', '170', '338', 'N16', 'N66']"
116002,"Ul./Pl.: Radzymińska,",21.054211,52.261237,"['138', '170', '338', 'N16', 'N66']"
116201,"Ul./Pl.: Wysockiego,",21.015636,52.294651,"['126', '176', 'N64']"
116202,"Ul./Pl.: Marywilska,",21.015593,52.295407,"['126', '176']"
116206,"Ul./Pl.: Wysockiego,",21.016235,52.294772,"['114', '145', '156', 'N02']"
116301,"Ul./Pl.: al.""Solidarności"",",21.029576,52.252548,"['4', '13', '20', '23', '26', '28^', '160', '190', 'N11', 'N16', 'N21', 'N61', 'N66', 'N71']"
116302,"Ul./Pl.: al.""Solidarności"",",21.030267,52.252806,"['4', '13', '20', '23', '26', '160', '190', 'N11', 'N16', 'N21', 'N61', 'N66', 'N71']"
116401,"Ul./Pl.: Starzyńskiego,",21.014147,52.262254,"['N12', 'N62']"
116402,"Ul./Pl.: Starzyńskiego,",21.014488,52.262082,"['N12', 'N62']"
116403,"Ul./Pl.: most Gdański,",21.013442,52.261953,"['1', '4^', '6', '18', '28', '41']"
116404,"Ul./Pl.: most Gdański,",21.013742,52.261986,"['1', '4^', '6', '18', '28', '41']"
116501,"Ul./Pl.: Łabiszyńska,",21.033105,52.297710,"['112', '118', '204', '240', 'N14', 'N64']"
116552,"Ul./Pl.: Łabiszyńska,",21.033207,52.297508,"['112', '118', '169', '204', '240', 'N14', 'N64']"
116582,"Ul./Pl.: Łabiszyńska,",21.032966,52.298815,['169']
116601,"Ul./Pl.: Kopijników,",21.030664,52.300640,"['104', '204', 'N14']"
116602,"Ul./Pl.: Łabiszyńska,",21.031980,52.300338,"['104', '204', 'N14']"
116701,"Ul./Pl.: Białołęcka,",21.029830,52.303399,"['104', '204', 'N14']"
116702,"Ul./Pl.: Białołęcka,",21.029945,52.304213,"['104', '204', 'N14']"
116801,"Ul./Pl.: Białołęcka,",21.029828,52.306518,"['104', '204', 'N14']"
116802,"Ul./Pl.: Białołęcka,",21.029991,52.307568,"['204', 'N14']"
116804,"Ul./Pl.: Wielkiego Dębu,",21.030439,52.306963,['104']
116901,"Ul./Pl.: Białołęcka,",21.029885,52.311041,"['204', 'N14']"
116902,"Ul./Pl.: Białołęcka,",21.030039,52.311715,"['204', 'N14']"
117001,"Ul./Pl.: Białołęcka,",21.029806,52.314473,"['204', '234', '314', 'N14']"
117002,"Ul./Pl.: Białołęcka,",21.029883,52.315397,"['204', '234', '314', 'N14']"
117101,"Ul./Pl.: Białołęcka,",21.029500,52.316720,"['204', '234', '314', 'N14']"
117201,"Ul./Pl.: Białołęcka,",21.032446,52.318453,"['104', '314', 'N14']"
117202,"Ul./Pl.: Białołęcka,",21.032510,52.318550,"['104', '314']"
117301,"Ul./Pl.: Białołęcka,",21.032437,52.322642,"['104', '314', 'N14']"
117302,"Ul./Pl.: Białołęcka,",21.032441,52.323300,"['104', '314']"
117401,"Ul./Pl.: Białołęcka,",21.031791,52.325822,"['104', '314', 'N14']"
117402,"Ul./Pl.: Białołęcka,",21.031731,52.326257,['104']
117404,"Ul./Pl.: Hemara,",21.032262,52.326059,['314']
117501,"Ul./Pl.: Białołęcka,",21.032144,52.330157,['104']
117502,"Ul./Pl.: Białołęcka,",21.032411,52.330642,['104']
117601,"Ul./Pl.: Białołęcka,",21.033365,52.334818,['104']
117701,"Ul./Pl.: Jórskiego,",21.060719,52.278838,"['212', 'N11']"
117702,"Ul./Pl.: Jórskiego,",21.060068,52.279076,"['212', 'N11']"
117801,"Ul./Pl.: Samarytanka,",21.056745,52.279837,"['212', 'N11']"
117802,"Ul./Pl.: Samarytanka,",21.055865,52.279724,"['212', 'N11']"
117901,"Ul./Pl.: Głębocka,",21.059109,52.302958,"['112', '120', '160', '240', '256', '527', 'N11']"
117902,"Ul./Pl.: Głębocka,",21.059838,52.303941,"['112', '120', '160', '240', '256', '527', 'N11']"
117903,"Ul./Pl.: Głębocka,",21.058334,52.301010,"['112', '120', '126', '160', '212', '240', '256']"
117904,"Ul./Pl.: Głębocka,",21.059089,52.302042,"['112', '120', '160', '240', '256']"
117905,"Ul./Pl.: teren Ch Targówek,",21.056939,52.301854,"['126', '212']"
118001,"Ul./Pl.: Głębocka,",21.063520,52.311210,"['120', '240', '256', '412', 'N11']"
118101,"Ul./Pl.: Głębocka,",21.067185,52.317190,"['120', '240', '256', '412', 'N11']"
118102,"Ul./Pl.: Głębocka,",21.067073,52.318080,"['120', '240', '256', '412']"
118201,"Ul./Pl.: Głębocka,",21.067025,52.323376,"['120', '132', '240', '256', '412', 'N11', '160^', '527^']"
118202,"Ul./Pl.: Lewandów,",21.068811,52.322719,"['132', '240', '256', '412']"
118203,"Ul./Pl.: Berensona,",21.067637,52.324199,"['120', '132', '256']"
118204,"Ul./Pl.: pętla Grodzisk,",21.068276,52.323782,['132']
118206,"Ul./Pl.: pętla Grodzisk,",21.068342,52.323601,"['160', '412', '527']"
118301,"Ul./Pl.: Berensona,",21.064135,52.324844,"['120', '132', '160', '527', 'N11']"
118302,"Ul./Pl.: Kąty Grodziskie,",21.063204,52.325686,"['120', '234']"
118303,"Ul./Pl.: Berensona,",21.062836,52.325149,"['132', '160', '234', '527']"
118401,"Ul./Pl.: Sobieskiego,",20.916399,52.399576,['723']
118402,"Ul./Pl.: Sobieskiego,",20.916091,52.400193,['723']
118501,"Ul./Pl.: Modlińska,",20.933668,52.364638,"['723', 'N63']"
118502,"Ul./Pl.: Modlińska,",20.934357,52.364010,"['723', 'N63']"
118601,"Ul./Pl.: Modlińska,",20.929770,52.369250,"['723', 'N63']"
118602,"Ul./Pl.: Modlińska,",20.931050,52.367937,"['723', 'N63']"
118701,"Ul./Pl.: Modlińska,",20.926132,52.373568,"['723', 'N63']"
118702,"Ul./Pl.: Modlińska,",20.924288,52.375566,"['723', 'N63']"
118801,"Ul./Pl.: Modlińska,",20.918845,52.377176,"['723', 'N63']"
118804,"Ul./Pl.: Zegrzyńska,",20.917527,52.378559,"['723', 'N63']"
118901,"Ul./Pl.: Zegrzyńska,",20.924139,52.383910,"['723', '731', 'N63']"
118902,"Ul./Pl.: Zegrzyńska,",20.925312,52.384610,"['723', '731', 'N63']"
119001,"Ul./Pl.: Warszawska,",20.928572,52.387755,"['723', '731', 'N63']"
119004,"Ul./Pl.: Sobieskiego,",20.928671,52.388284,"['723', '731', 'N63']"
119103,"Ul./Pl.: Sowińskiego,",20.934140,52.392990,['731']
119104,"Ul./Pl.: Sowińskiego,",20.934494,52.392956,['731']
119201,"Ul./Pl.: Sowińskiego,",20.927956,52.395977,"['723', '736']"
119202,"Ul./Pl.: Sowińskiego,",20.928613,52.395770,"['723', '736', 'N63']"
119301,"Ul./Pl.: Sowińskiego,",20.922969,52.398003,"['723', '723^', '736^', 'N63^']"
119302,"Ul./Pl.: Sowińskiego,",20.923117,52.398088,"['723^', '736']"
119303,"Ul./Pl.: Krasińskiego,",20.920875,52.397956,['723']
119304,"Ul./Pl.: Mickiewicza,",20.924330,52.399180,['N63']
119401,"Ul./Pl.: Mehoffera,",20.946331,52.324192,"['126', '133']"
119402,"Ul./Pl.: Mehoffera,",20.947555,52.324896,"['126', '133']"
119501,"Ul./Pl.: Światowida,",20.944944,52.322093,"['133', '186', '509', 'N01', 'N03', 'N13', 'N63']"
119502,"Ul./Pl.: Światowida,",20.943363,52.323005,"['126', '186', '509', 'N01', 'N03', 'N13', 'N63']"
119504,"Ul./Pl.: Mehoffera,",20.944900,52.322977,"['126', '133']"
119505,"Ul./Pl.: Światowida,",20.943911,52.322806,"['2', '17']"
119506,"Ul./Pl.: Światowida,",20.944742,52.322449,"['2', '17']"
119601,"Ul./Pl.: Jagiellońska,",20.919209,52.406582,"['723', 'N63']"
119602,"Ul./Pl.: Jagiellońska,",20.918890,52.407160,"['723', 'N63']"
119701,"Ul./Pl.: Gdańska,",20.915447,52.410807,"['N63', '723']"
119781,"Ul./Pl.: Gdańska,",20.915446,52.410807,['N63']
119901,"Ul./Pl.: Stalowa,",21.048360,52.263361,"['N02', 'N14', 'N64', 'N02^', 'N03^']"
119902,"Ul./Pl.: Stalowa,",21.048207,52.263638,"['N02', 'N03', 'N14', 'N64']"
120001,"Ul./Pl.: Płochocińska,",21.028410,52.342450,"['326', '705', '735', '736', 'N14']"
120002,"Ul./Pl.: Płochocińska,",21.028514,52.343588,"['326', '705', '735', '736']"
120201,"Ul./Pl.: Lewandów,",21.078628,52.322483,"['132', '240', '256', '412']"
120202,"Ul./Pl.: Lewandów,",21.079327,52.322510,"['132', '240', '256', '412']"
120301,"Ul./Pl.: Berensona,",21.075525,52.324309,"['132', '256', '412']"
120302,"Ul./Pl.: Berensona,",21.073934,52.324460,"['132', '256', '412']"
120501,"Ul./Pl.: Toruńska,",21.061135,52.307015,"['112', '132', '134', 'N11']"
120502,"Ul./Pl.: Toruńska,",21.060785,52.306481,"['132', '134']"
120601,"Ul./Pl.: Przylesie,",20.959940,52.351160,['900']
120801,"Ul./Pl.: Olszankowa,",20.925558,52.421694,"['731', '731']"
120802,"Ul./Pl.: Suwalna,",20.927112,52.421523,['731']
