LINE_NUMBER,FROM,TO,FROM_STREET_NAME,TO_STREET_NAME
20,502504,506602,"Młynarska,","Długosza,"
20,506602,506704,"Długosza,","Młynów,"
20,506704,506804,"Młynów,","Wawrzyszewska,"
20,506804,506904,"Wawrzyszewska,","PKP Koło,"
20,506904,507002,"PKP Koło,","Magistracka,"
20,507002,507102,"Magistracka,","Deotymy,"
20,507102,507202,"Deotymy,","Dalibora,"
20,507202,507302,"Dalibora,","Koło,"
20,507302,507402,"Koło,","Marynin,"
20,507402,507602,"Marynin,","Siodlarska,"
20,507602,507706,"Siodlarska,","Dywizjonu 303,"
20,507706,507802,"Dywizjonu 303,","os.Zielony Staw,"
20,507802,505204,"os.Zielony Staw,","Fort Blizne,"
20,505204,516306,"Fort Blizne,","Kocjana,"
20,516306,505304,"Kocjana,","WAT,"
20,505304,505404,"WAT,","Archimedesa,"
20,505404,505504,"Archimedesa,","Stare Bemowo,"
20,505504,505601,"Stare Bemowo,","Boernerowo,"
22,200812,200805,"Wiatraczna,","Wiatraczna,"
22,200805,200701,"Wiatraczna,","Kickiego,"
22,200701,200603,"Kickiego,","Międzyborska,"
22,200603,200503,"Międzyborska,","Praga-Płd.-Ratusz,"
22,200503,200403,"Praga-Płd.-Ratusz,","Gocławska,"
22,200403,200303,"Gocławska,","Bliska,"
22,200303,200203,"Bliska,","Lubelska,"
22,200203,200107,"Lubelska,","al.Zieleniecka,"
22,200107,213109,"al.Zieleniecka,","rondo Waszyngtona,"
22,213109,213105,"rondo Waszyngtona,","rondo Waszyngtona,"
22,213105,700304,"rondo Waszyngtona,","most Poniatowskiego,"
22,700304,704106,"most Poniatowskiego,","Muzeum Narodowe,"
22,704106,703306,"Muzeum Narodowe,","Krucza,"
22,703306,701310,"Krucza,","Centrum,"
22,701310,700208,"Centrum,","Dw.Centralny,"
22,700208,405204,"Dw.Centralny,","pl.Starynkiewicza,"
22,405204,400108,"pl.Starynkiewicza,","pl.Zawiszy,"
22,400108,400114,"pl.Zawiszy,","pl.Zawiszy,"
22,400114,504006,"pl.Zawiszy,","rondo Daszyńskiego,"
22,504006,503706,"rondo Daszyńskiego,",Muzeum Powstania Warszawskiego
22,503706,500308,Muzeum Powstania Warszawskiego,"Okopowa,"
22,500308,508402,"Okopowa,","Żytnia,"
22,508402,508502,"Żytnia,","Dzielna,"
22,508502,508604,"Dzielna,","Cm.Żydowski,"
22,508604,508704,"Cm.Żydowski,","Niska,"
22,508704,515903,"Niska,","Powązkowska,"
22,515903,709110,"Powązkowska,","rondo ""Radosława"","
22,709110,603908,"rondo ""Radosława"",","pl.Grunwaldzki,"
22,603908,604004,"pl.Grunwaldzki,","Sady Żoliborskie,"
22,604004,604104,"Sady Żoliborskie,","Włościańska,"
22,604104,604204,"Włościańska,","Park Olszyna,"
22,604204,604304,"Park Olszyna,","Romaszewskiego,"
22,604304,604504,"Romaszewskiego,","Piaski,"
23,106901,106701,"Czynszowa,","Konopacka,"
23,106701,106603,"Konopacka,","Inżynierska,"
23,106603,100303,"Inżynierska,","Dw.Wileński,"
23,100303,116301,"Dw.Wileński,","Park Praski,"
23,116301,704702,"Park Praski,","Stare Miasto,"
23,704702,709910,"Stare Miasto,","Metro Ratusz-Arsenał,"
23,709910,708506,"Metro Ratusz-Arsenał,","Kino Femina,"
23,708506,500204,"Kino Femina,","Wola-Ratusz,"
23,500204,500304,"Wola-Ratusz,","Okopowa,"
23,500304,500406,"Okopowa,","Zajezdnia Wola,"
23,500406,502504,"Zajezdnia Wola,","Młynarska,"
23,502504,506602,"Młynarska,","Długosza,"
23,506602,506704,"Długosza,","Młynów,"
23,506704,506804,"Młynów,","Wawrzyszewska,"
23,506804,506904,"Wawrzyszewska,","PKP Koło,"
23,506904,507002,"PKP Koło,","Magistracka,"
23,507002,507102,"Magistracka,","Deotymy,"
23,507102,507202,"Deotymy,","Dalibora,"
23,507202,507302,"Dalibora,","Koło,"
23,507302,507402,"Koło,","Marynin,"
23,507402,510606,"Marynin,","Orlich Gniazd,"
23,510606,506306,"Orlich Gniazd,","Radiowa,"
23,506306,506406,"Radiowa,","Wrocławska,"
23,506406,516103,"Wrocławska,","Nowe Bemowo,"
24,516107,516104,"Nowe Bemowo,","Nowe Bemowo,"
24,516104,506405,"Nowe Bemowo,","Wrocławska,"
24,506405,506307,"Wrocławska,","Radiowa,"
24,506307,510605,"Radiowa,","Orlich Gniazd,"
24,510605,507401,"Orlich Gniazd,","Marynin,"
24,507401,507301,"Marynin,","Koło,"
24,507301,507201,"Koło,","Dalibora,"
24,507201,507101,"Dalibora,","Deotymy,"
24,507101,507001,"Deotymy,","Magistracka,"
24,507001,506903,"Magistracka,","PKP Koło,"
24,506903,506803,"PKP Koło,","Wawrzyszewska,"
24,506803,506703,"Wawrzyszewska,","Młynów,"
24,506703,506601,"Młynów,","Długosza,"
24,506601,502503,"Długosza,","Młynarska,"
24,502503,500403,"Młynarska,","Zajezdnia Wola,"
24,500403,500307,"Zajezdnia Wola,","Okopowa,"
24,500307,503705,"Okopowa,",Muzeum Powstania Warszawskiego
24,503705,504005,Muzeum Powstania Warszawskiego,"rondo Daszyńskiego,"
24,504005,400113,"rondo Daszyńskiego,","pl.Zawiszy,"
24,400113,400105,"pl.Zawiszy,","pl.Zawiszy,"
24,400105,405203,"pl.Zawiszy,","pl.Starynkiewicza,"
24,405203,700207,"pl.Starynkiewicza,","Dw.Centralny,"
24,700207,701309,"Dw.Centralny,","Centrum,"
24,701309,703305,"Centrum,","Krucza,"
24,703305,704105,"Krucza,","Muzeum Narodowe,"
24,704105,700303,"Muzeum Narodowe,","most Poniatowskiego,"
24,700303,213106,"most Poniatowskiego,","rondo Waszyngtona,"
24,213106,225102,"rondo Waszyngtona,","Berezyńska,"
24,225102,213204,"Berezyńska,","Park Skaryszewski,"
24,213204,213304,"Park Skaryszewski,","Kinowa,"
24,213304,213404,"Kinowa,","Grenadierów,"
24,213404,200806,"Grenadierów,","Wiatraczna,"
24,200806,200902,"Wiatraczna,","Czapelska,"
24,200902,201004,"Czapelska,","Wspólna Droga,"
24,201004,201104,"Wspólna Droga,","pl.Szembeka,"
24,201104,201204,"pl.Szembeka,","Żółkiewskiego,"
24,201204,201304,"Żółkiewskiego,","Kwatery Głównej,"
24,201304,201406,"Kwatery Głównej,","Gocławek,"
25,410805,410803,"Banacha,","Banacha,"
25,410803,400503,"Banacha,","Bitwy Warszawskiej 1920 r.,"
25,400503,400403,"Bitwy Warszawskiej 1920 r.,","Och-Teatr,"
25,400403,412103,"Och-Teatr,","Wawelska,"
25,412103,400307,"Wawelska,","pl.Narutowicza,"
25,400307,400201,"pl.Narutowicza,","Ochota-Ratusz,"
25,400201,400105,"Ochota-Ratusz,","pl.Zawiszy,"
25,400105,405203,"pl.Zawiszy,","pl.Starynkiewicza,"
25,405203,700207,"pl.Starynkiewicza,","Dw.Centralny,"
25,700207,701309,"Dw.Centralny,","Centrum,"
25,701309,703305,"Centrum,","Krucza,"
25,703305,704105,"Krucza,","Muzeum Narodowe,"
25,704105,700303,"Muzeum Narodowe,","most Poniatowskiego,"
25,700303,213107,"most Poniatowskiego,","rondo Waszyngtona,"
25,213107,213108,"rondo Waszyngtona,","rondo Waszyngtona,"
25,213108,200105,"rondo Waszyngtona,","al.Zieleniecka,"
25,200105,100104,"al.Zieleniecka,","Kijowska,"
25,100104,100204,"Kijowska,","Ząbkowska,"
25,100204,100308,"Ząbkowska,","Dw.Wileński,"
25,100308,106604,"Dw.Wileński,","Inżynierska,"
25,106604,107102,"Inżynierska,","Bródnowska,"
25,107102,107704,"Bródnowska,","rondo Żaba,"
25,107704,107804,"rondo Żaba,","Staniewicka,"
25,107804,107904,"Staniewicka,","Pożarowa,"
25,107904,108004,"Pożarowa,","Budowlana,"
25,108004,108202,"Budowlana,","Julianowska,"
25,108202,108304,"Julianowska,","Rembielińska,"
25,108304,108402,"Rembielińska,","Poborzańska,"
25,108402,108554,"Poborzańska,","Kondratowicza,"
25,108554,108604,"Kondratowicza,","Toruńska,"
25,108604,108701,"Toruńska,","Annopol,"
26,200813,200805,"Wiatraczna,","Wiatraczna,"
26,200805,200701,"Wiatraczna,","Kickiego,"
26,200701,200603,"Kickiego,","Międzyborska,"
26,200603,200503,"Międzyborska,","Praga-Płd.-Ratusz,"
26,200503,200403,"Praga-Płd.-Ratusz,","Gocławska,"
26,200403,200303,"Gocławska,","Bliska,"
26,200303,200203,"Bliska,","Lubelska,"
26,200203,200105,"Lubelska,","al.Zieleniecka,"
26,200105,100104,"al.Zieleniecka,","Kijowska,"
26,100104,100204,"Kijowska,","Ząbkowska,"
26,100204,100303,"Ząbkowska,","Dw.Wileński,"
26,100303,116301,"Dw.Wileński,","Park Praski,"
26,116301,704702,"Park Praski,","Stare Miasto,"
26,704702,709910,"Stare Miasto,","Metro Ratusz-Arsenał,"
26,709910,708506,"Metro Ratusz-Arsenał,","Kino Femina,"
26,708506,500204,"Kino Femina,","Wola-Ratusz,"
26,500204,500304,"Wola-Ratusz,","Okopowa,"
26,500304,500404,"Okopowa,","Zajezdnia Wola,"
26,500404,500504,"Zajezdnia Wola,","Metro Płocka,"
26,500504,500604,"Metro Płocka,","Sokołowska,"
26,500604,500704,"Sokołowska,","PKP Wola (Wolska),"
26,500704,500804,"PKP Wola (Wolska),","Elekcyjna,"
26,500804,502202,"Elekcyjna,","Cm.Prawosławny,"
26,502202,500906,"Cm.Prawosławny,","Reduta Wolska,"
26,500906,501002,"Reduta Wolska,","Sowińskiego,"
26,501002,502104,"Sowińskiego,","Fort Wola,"
26,502104,500104,"Fort Wola,","Połczyńska-parking P+R,"
26,500104,501208,"Połczyńska-parking P+R,","Ciepłownia Wola,"
26,501208,505704,"Ciepłownia Wola,","Synów Pułku,"
26,505704,505806,"Synów Pułku,","Hala Wola,"
26,505806,505904,"Hala Wola,","pl.Kasztelański,"
26,505904,506006,"pl.Kasztelański,","Czumy,"
26,506006,503458,"Czumy,","Bemowo-Ratusz,"
26,503458,506104,"Bemowo-Ratusz,","Kazubów,"
26,506104,507704,"Kazubów,","Dywizjonu 303,"
26,507704,506307,"Dywizjonu 303,","Radiowa,"
26,506307,510605,"Radiowa,","Orlich Gniazd,"
26,510605,507401,"Orlich Gniazd,","Marynin,"
26,507401,507301,"Marynin,","Koło,"
27,600571,600503,"Metro Marymont,","Metro Marymont,"
27,600503,609403,"Metro Marymont,","ks.Popiełuszki,"
27,609403,603903,"ks.Popiełuszki,","pl.Grunwaldzki,"
27,603903,709109,"pl.Grunwaldzki,","rondo ""Radosława"","
27,709109,515904,"rondo ""Radosława"",","Powązkowska,"
27,515904,508703,"Powązkowska,","Niska,"
27,508703,508603,"Niska,","Cm.Żydowski,"
27,508603,508401,"Cm.Żydowski,","Żytnia,"
27,508401,500304,"Żytnia,","Okopowa,"
27,500304,500404,"Okopowa,","Zajezdnia Wola,"
27,500404,500504,"Zajezdnia Wola,","Metro Płocka,"
27,500504,500604,"Metro Płocka,","Sokołowska,"
27,500604,500704,"Sokołowska,","PKP Wola (Wolska),"
27,500704,500804,"PKP Wola (Wolska),","Elekcyjna,"
27,500804,502202,"Elekcyjna,","Cm.Prawosławny,"
27,502202,500906,"Cm.Prawosławny,","Reduta Wolska,"
27,500906,501002,"Reduta Wolska,","Sowińskiego,"
27,501002,501103,"Sowińskiego,","Cm.Wolski,"
28,604505,604503,"Piaski,","Piaski,"
28,604503,604303,"Piaski,","Romaszewskiego,"
28,604303,604203,"Romaszewskiego,","Park Olszyna,"
28,604203,604103,"Park Olszyna,","Włościańska,"
28,604103,604003,"Włościańska,","Sady Żoliborskie,"
28,604003,603907,"Sady Żoliborskie,","pl.Grunwaldzki,"
28,603907,709109,"pl.Grunwaldzki,","rondo ""Radosława"","
28,709109,709107,"rondo ""Radosława"",","rondo ""Radosława"","
28,709107,708103,"rondo ""Radosława"",","Baseny Inflancka,"
28,708103,701907,"Baseny Inflancka,","Dw.Gdański,"
28,701907,705405,"Dw.Gdański,","Park Traugutta,"
28,705405,705503,"Park Traugutta,","most Gdański,"
28,705503,116404,"most Gdański,","Wybrzeże Helskie,"
28,116404,100604,"Wybrzeże Helskie,","rondo Starzyńskiego,"
28,100604,100605,"rondo Starzyńskiego,","rondo Starzyńskiego,"
28,100605,100503,"rondo Starzyńskiego,","pl.Hallera,"
28,100503,100401,"pl.Hallera,","Ratuszowa-ZOO,"
28,100401,146801,"Ratuszowa-ZOO,","Ratuszowa,"
28,146801,100307,"Ratuszowa,","Dw.Wileński,"
28,100307,100203,"Dw.Wileński,","Ząbkowska,"
28,100203,100106,"Ząbkowska,","Kijowska,"
28,100106,102802,"Kijowska,","Dw.Wschodni (Kijowska),"
31,325414,325411,"PKP Służewiec,","PKP Służewiec,"
31,325411,325101,"PKP Służewiec,","Wynalazek,"
31,325101,325003,"Wynalazek,","Postępu,"
31,325003,324303,"Postępu,","rondo Unii Europejskiej,"
31,324303,324204,"rondo Unii Europejskiej,","Domaniewska,"
31,324204,324104,"Domaniewska,","Konstruktorska,"
31,324104,324007,"Konstruktorska,","Woronicza,"
31,324007,311603,"Woronicza,","Samochodowa,"
31,311603,311503,"Samochodowa,","Telewizja Polska,"
31,311503,311403,"Telewizja Polska,","Metro Wierzbno,"
33,605915,605908,"Metro Młociny,","Metro Młociny,"
33,605908,605906,"Metro Młociny,","Metro Młociny,"
33,605906,605801,"Metro Młociny,","Nocznickiego,"
33,605801,602703,"Nocznickiego,","Popiela,"
33,602703,602603,"Popiela,","Bogusławskiego,"
33,602603,602503,"Bogusławskiego,","Cm.Wawrzyszewski,"
33,602503,602403,"Cm.Wawrzyszewski,","Aspekt,"
33,602403,604603,"Aspekt,","al.Reymonta,"
33,604603,604503,"al.Reymonta,","Piaski,"
33,604503,604303,"Piaski,","Romaszewskiego,"
33,604303,604203,"Romaszewskiego,","Park Olszyna,"
33,604203,604103,"Park Olszyna,","Włościańska,"
33,604103,604003,"Włościańska,","Sady Żoliborskie,"
33,604003,603907,"Sady Żoliborskie,","pl.Grunwaldzki,"
33,603907,709109,"pl.Grunwaldzki,","rondo ""Radosława"","
33,709109,709105,"rondo ""Radosława"",","rondo ""Radosława"","
33,709105,708405,"rondo ""Radosława"",","Stawki,"
33,708405,708305,"Stawki,","Anielewicza,"
33,708305,708205,"Anielewicza,","Nowolipki,"
33,708205,708509,"Nowolipki,","Kino Femina,"
33,708509,708603,"Kino Femina,","Hala Mirowska,"
33,708603,708803,"Hala Mirowska,","rondo ONZ,"
33,708803,700209,"rondo ONZ,","Dw.Centralny,"
33,700209,708903,"Dw.Centralny,","Koszykowa,"
33,708903,709003,"Koszykowa,","Nowowiejska,"
33,709003,709303,"Nowowiejska,","GUS,"
33,709303,709403,"GUS,","Biblioteka Narodowa,"
33,709403,322803,"Biblioteka Narodowa,","Metro Pole Mokotowskie,"
33,322803,311801,"Metro Pole Mokotowskie,","Kielecka,"
35,301205,301108,"Wyścigi,","al.Lotników,"
35,301108,301004,"al.Lotników,","Niedźwiedzia,"
35,301004,300906,"Niedźwiedzia,","Metro Wilanowska,"
35,300906,300804,"Metro Wilanowska,","Bukowińska,"
35,300804,300704,"Bukowińska,","Królikarnia,"
35,300704,300606,"Królikarnia,","Malczewskiego,"
35,300606,300506,"Malczewskiego,","Park Dreszera,"
35,300506,300404,"Park Dreszera,","Morskie Oko,"
35,300404,300306,"Morskie Oko,","Dworkowa,"
35,300306,300206,"Dworkowa,","Rakowiecka,"
35,300206,300106,"Rakowiecka,","pl.Unii Lubelskiej,"
35,300106,701004,"pl.Unii Lubelskiej,","pl.Zbawiciela,"
35,701004,701106,"pl.Zbawiciela,","pl.Konstytucji,"
35,701106,701204,"pl.Konstytucji,","Hoża,"
35,701204,701308,"Hoża,","Centrum,"
35,701308,701406,"Centrum,","Metro Świętokrzyska,"
35,701406,701506,"Metro Świętokrzyska,","Królewska,"
35,701506,701608,"Królewska,","pl.Bankowy,"
35,701608,709904,"pl.Bankowy,","Metro Ratusz-Arsenał,"
35,709904,701706,"Metro Ratusz-Arsenał,","Muranów,"
35,701706,701808,"Muranów,","Muranowska,"
35,701808,702004,"Muranowska,","Dzika,"
35,702004,709106,"Dzika,","rondo ""Radosława"","
35,709106,709110,"rondo ""Radosława"",","rondo ""Radosława"","
35,709110,603908,"rondo ""Radosława"",","pl.Grunwaldzki,"
35,603908,604004,"pl.Grunwaldzki,","Sady Żoliborskie,"
35,604004,604104,"Sady Żoliborskie,","Włościańska,"
35,604104,604204,"Włościańska,","Park Olszyna,"
35,604204,604304,"Park Olszyna,","Romaszewskiego,"
35,604304,604504,"Romaszewskiego,","Piaski,"
35,604504,604604,"Piaski,","al.Reymonta,"
35,604604,604705,"al.Reymonta,","Conrada,"
35,604705,506506,"Conrada,","Ogrody Działkowe Bemowo,"
35,506506,506206,"Ogrody Działkowe Bemowo,","Piastów Śląskich,"
35,506206,516106,"Piastów Śląskich,","Nowe Bemowo,"
41,109103,109001,"Żerań Wschodni,","Faradaya,"
41,109001,108903,"Faradaya,","Odlewnicza,"
41,108903,108803,"Odlewnicza,","Inowłodzka,"
41,108803,108603,"Inowłodzka,","Toruńska,"
41,108603,108553,"Toruńska,","Kondratowicza,"
41,108553,108401,"Kondratowicza,","Poborzańska,"
41,108401,108303,"Poborzańska,","Rembielińska,"
41,108303,108201,"Rembielińska,","Julianowska,"
41,108201,108003,"Julianowska,","Budowlana,"
41,108003,107903,"Budowlana,","Pożarowa,"
41,107903,107803,"Pożarowa,","Staniewicka,"
41,107803,107707,"Staniewicka,","rondo Żaba,"
41,107707,107503,"rondo Żaba,","Namysłowska,"
41,107503,100607,"Namysłowska,","rondo Starzyńskiego,"
41,100607,100603,"rondo Starzyńskiego,","rondo Starzyńskiego,"
41,100603,116403,"rondo Starzyńskiego,","Wybrzeże Helskie,"
41,116403,705504,"Wybrzeże Helskie,","most Gdański,"
41,705504,705404,"most Gdański,","Park Traugutta,"
41,705404,701908,"Park Traugutta,","Dw.Gdański,"
41,701908,708104,"Dw.Gdański,","Baseny Inflancka,"
41,708104,709105,"Baseny Inflancka,","rondo ""Radosława"","
41,709105,708405,"rondo ""Radosława"",","Stawki,"
41,708405,708305,"Stawki,","Anielewicza,"
41,708305,708205,"Anielewicza,","Nowolipki,"
41,708205,708509,"Nowolipki,","Kino Femina,"
41,708509,708603,"Kino Femina,","Hala Mirowska,"
41,708603,708803,"Hala Mirowska,","rondo ONZ,"
41,708803,700209,"rondo ONZ,","Dw.Centralny,"
41,700209,708903,"Dw.Centralny,","Koszykowa,"
41,708903,709003,"Koszykowa,","Nowowiejska,"
41,709003,709303,"Nowowiejska,","GUS,"
41,709303,709403,"GUS,","Biblioteka Narodowa,"
41,709403,322803,"Biblioteka Narodowa,","Metro Pole Mokotowskie,"
41,322803,311801,"Metro Pole Mokotowskie,","Kielecka,"
41,311801,328603,"Kielecka,","Rakowiecka-Sanktuarium,"
41,328603,323703,"Rakowiecka-Sanktuarium,","Kulskiego,"
41,323703,323803,"Kulskiego,","Wołoska-Szpital,"
41,323803,323903,"Wołoska-Szpital,","Wołoska,"
41,323903,324003,"Wołoska,","Woronicza,"
41,324003,324103,"Woronicza,","Konstruktorska,"
41,324103,324203,"Konstruktorska,","Domaniewska,"
41,324203,324304,"Domaniewska,","rondo Unii Europejskiej,"
41,324304,325004,"rondo Unii Europejskiej,","Postępu,"
41,325004,325102,"Postępu,","Wynalazek,"
41,325102,325412,"Wynalazek,","PKP Służewiec,"
102,210804,210903,"PKP Olszynka Grochowska,","Chłopickiego,"
102,210903,211001,"Chłopickiego,","Osiedle Młodych,"
102,211001,211101,"Osiedle Młodych,","Garwolińska,"
102,211101,211201,"Garwolińska,","Szaserów-Szpital,"
102,211201,211401,"Szaserów-Szpital,","Mycielskiego,"
102,211401,211501,"Mycielskiego,","RKS Orzeł,"
102,211501,211601,"RKS Orzeł,","Podskarbińska,"
102,211601,200605,"Podskarbińska,","Międzyborska,"
102,200605,212701,"Międzyborska,","Zbaraska,"
102,212701,213301,"Zbaraska,","Kinowa,"
102,213301,213201,"Kinowa,","Park Skaryszewski,"
102,213201,213101,"Park Skaryszewski,","rondo Waszyngtona,"
102,213101,239902,"rondo Waszyngtona,","Wybrzeże Szczecińskie,"
102,239902,123203,"Wybrzeże Szczecińskie,","most Świętokrzyski,"
102,123203,707904,"most Świętokrzyski,","Metro Centrum Nauki Kopernik,"
102,707904,706702,"Metro Centrum Nauki Kopernik,","Topiel,"
102,706702,704304,"Topiel,","Nowy Świat,"
102,704304,704302,"Nowy Świat,","Nowy Świat,"
102,704302,702902,"Nowy Świat,","pl.Małachowskiego,"
102,702902,702802,"pl.Małachowskiego,","Zachęta,"
102,702802,701504,"Zachęta,","Królewska,"
102,701504,702504,"Królewska,","pl.Grzybowski,"
102,702504,708702,"pl.Grzybowski,","al.Jana Pawła II,"
102,708702,503602,"al.Jana Pawła II,","Mennica,"
102,503602,503702,"Mennica,",Muzeum Powstania Warszawskiego
102,503702,509502,Muzeum Powstania Warszawskiego,"Siedmiogrodzka,"
102,509502,503802,"Siedmiogrodzka,","Rogalińska,"
102,503802,500508,"Rogalińska,","Metro Płocka,"
102,500508,502604,"Metro Płocka,","Płocka-Szpital,"
102,502604,511202,"Płocka-Szpital,","Grenady,"
102,511202,506707,"Grenady,","Młynów,"
103,605971,605901,"Metro Młociny,","Metro Młociny,"
103,605901,605702,"Metro Młociny,","Sokratesa,"
103,605702,607002,"Sokratesa,","Wrzeciono,"
103,607002,601301,"Wrzeciono,","Przy Agorze,"
103,601301,601201,"Przy Agorze,","Las Bielański,"
103,601201,601101,"Las Bielański,","UKSW,"
103,601101,601001,"UKSW,","Szpital Bielański,"
103,601001,600901,"Szpital Bielański,","Twardowska,"
103,600901,600805,"Twardowska,","AWF,"
103,600805,605203,"AWF,","Metro Stare Bielany,"
103,605203,602103,"Metro Stare Bielany,","Bielany-Ratusz,"
103,602103,604507,"Bielany-Ratusz,","Piaski,"
103,604507,613201,"Piaski,","Galla Anonima,"
103,613201,613101,"Galla Anonima,","Kochanowskiego,"
103,613101,615501,"Kochanowskiego,","Obrońców Tobruku,"
103,615501,612901,"Obrońców Tobruku,","gen.Maczka,"
103,612901,609301,"gen.Maczka,","Powązki-Cm.Wojskowy,"
103,609301,609101,"Powązki-Cm.Wojskowy,","Elbląska,"
103,609101,609001,"Elbląska,","PKP Powązki,"
103,609001,512201,"PKP Powązki,","Tatarska,"
103,512201,512301,"Tatarska,","Kozielska,"
103,512301,512401,"Kozielska,","Ostroroga,"
103,512401,512501,"Ostroroga,","Sołtyka,"
103,512501,506706,"Sołtyka,","Młynów,"
103,506706,511201,"Młynów,","Grenady,"
103,511201,502603,"Grenady,","Płocka-Szpital,"
103,502603,500505,"Płocka-Szpital,","Metro Płocka,"
103,500505,511801,"Metro Płocka,","Krzyżanowskiego,"
103,511801,511901,"Krzyżanowskiego,","Brylowska,"
103,511901,512001,"Brylowska,","Kolejowa,"
103,512001,512101,"Kolejowa,","Dw.Zachodni (Tunelowa),"
104,101313,101304,"Żerań FSO,","Żerań FSO,"
104,101304,115904,"Żerań FSO,","PKP Toruńska,"
104,115904,108606,"PKP Toruńska,","Toruńska,"
104,108606,116602,"Toruńska,","Kopijników,"
104,116602,116702,"Kopijników,","Gryfitów,"
104,116702,116804,"Gryfitów,","Wielkiego Dębu,"
104,116804,151002,"Wielkiego Dębu,","Ojca Aniceta,"
104,151002,151102,"Ojca Aniceta,","Pośrednia,"
104,151102,151202,"Pośrednia,","Porzeczkowa,"
104,151202,135401,"Porzeczkowa,","Echa Leśne,"
104,135401,135301,"Echa Leśne,","Juranda ze Spychowa-szkoła,"
104,135301,117202,"Juranda ze Spychowa-szkoła,","Przyjazna,"
104,117202,117302,"Przyjazna,","Dobka z Oleśnicy,"
104,117302,117402,"Dobka z Oleśnicy,","Białołęka-Kanał,"
104,117402,117502,"Białołęka-Kanał,","Warzelnicza,"
104,117502,117601,"Warzelnicza,","Brzeziny,"
105,505006,505001,"os.Górczewska,","os.Górczewska,"
105,505001,504901,"os.Górczewska,","Szobera,"
105,504901,504801,"Szobera,","Batalionów Chłopskich,"
105,504801,504701,"Batalionów Chłopskich,","Człuchowska,"
105,504701,504601,"Człuchowska,","Siemiatycka,"
105,504601,504501,"Siemiatycka,","Sternicza,"
105,504501,519201,"Sternicza,","Lazurowa,"
105,519201,501401,"Lazurowa,","Drzeworytników,"
105,501401,501301,"Drzeworytników,","Tkaczy,"
105,501301,501201,"Tkaczy,","Ciepłownia Wola,"
105,501201,500101,"Ciepłownia Wola,","Połczyńska-parking P+R,"
105,500101,502101,"Połczyńska-parking P+R,","Fort Wola,"
105,502101,501003,"Fort Wola,","Sowińskiego,"
